0,10000,20000,30000,40000,50000,60000,70000,80000,90000,100000,110000,120000,130000,140000,150000,160000,170000,180000,190000,200000,210000,220000,230000,240000,250000,260000,270000,280000,290000,300000,310000,320000,330000,340000,350000,360000,370000,380000,390000,400000,410000,420000,430000,440000,450000,460000,470000,480000,490000,500000,510000,520000,530000,540000,550000,560000,570000,580000,590000,600000,610000,620000,630000,640000,650000,660000,670000,680000,690000,700000,710000,720000,730000,740000,750000,760000,770000,780000,790000,800000,810000,820000,830000,840000,850000,860000,870000,880000,890000,900000,910000,920000,930000,940000,950000,960000,970000,980000,990000,1000000,1010000,1020000,1030000,1040000,1050000,1060000,1070000,1080000,1090000,1100000,1110000,1120000,1130000,1140000,1150000,1160000,1170000,1180000,1190000,1200000,1210000,1220000,1230000,1240000,1250000,1260000,1270000,1280000,1290000,1300000,1310000,1320000,1330000,1340000,1350000,1360000,1370000,1380000,1390000,1400000,1410000,1420000,1430000,1440000,1450000,1460000,1470000,1480000,1490000,1500000,1510000,1520000,1530000,1540000,1550000,1560000,1570000,1580000,1590000,1600000,1610000,1620000,1630000,1640000,1650000,1660000,1670000,1680000,1690000,1700000,1710000,1720000,1730000,1740000,1750000,1760000,1770000,1780000,1790000,1800000,1810000,1820000,1830000,1840000,1850000,1860000,1870000,1880000,1890000,1900000,1910000,1920000,1930000,1940000,1950000,1960000,1970000,1980000,1990000,2000000,2010000,2020000,2030000,2040000,2050000,2060000,2070000,2080000,2090000,2100000,2110000,2120000,2130000,2140000,2150000,2160000,2170000,2180000,2190000,2200000,2210000,2220000,2230000,2240000,2250000,2260000,2270000,2280000,2290000,2300000,2310000,2320000,2330000,2340000,2350000,2360000,2370000,2380000,2390000,2400000,2410000,2420000,2430000,2440000,2450000,2460000,2470000,2480000,2490000,2500000,2510000,2520000,2530000,2540000,2550000,2560000,2570000,2580000,2590000,2600000,2610000,2620000,2630000,2640000,2650000,2660000,2670000,2680000,2690000,2700000,2710000,2720000,2730000,2740000,2750000,2760000,2770000,2780000,2790000,2800000,2810000,2820000,2830000,2840000,2850000,2860000,2870000,2880000,2890000,2900000,2910000,2920000,2930000,2940000,2950000,2960000,2970000,2980000,2990000,3000000,3010000,3020000,3030000,3040000,3050000,3060000,3070000,3080000,3090000,3100000,3110000,3120000,3130000,3140000,3150000,3160000,3170000,3180000,3190000,3200000,3210000,3220000,3230000,3240000,3250000,3260000,3270000,3280000,3290000,3300000,3310000,3320000,3330000,3340000,3350000,3360000,3370000,3380000,3390000,3400000,3410000,3420000,3430000,3440000,3450000,3460000,3470000,3480000,3490000,3500000,3510000,3520000,3530000,3540000,3550000,3560000,3570000,3580000,3590000,3600000,3610000,3620000,3630000,3640000,3650000,3660000,3670000,3680000,3690000,3700000,3710000,3720000,3730000,3740000,3750000,3760000,3770000,3780000,3790000,3800000,3810000,3820000,3830000,3840000,3850000,3860000,3870000,3880000,3890000,3900000,3910000,3920000,3930000,3940000,3950000,3960000,3970000,3980000,3990000,4000000,4010000,4020000,4030000,4040000,4050000,4060000,4070000,4080000,4090000,4100000,4110000,4120000,4130000,4140000,4150000,4160000,4170000,4180000,4190000,4200000,4210000,4220000,4230000,4240000,4250000,4260000,4270000,4280000,4290000,4300000,4310000,4320000,4330000,4340000,4350000,4360000,4370000,4380000,4390000,4400000,4410000,4420000,4430000,4440000,4450000,4460000,4470000,4480000,4490000,4500000,4510000,4520000,4530000,4540000,4550000,4560000,4570000,4580000,4590000,4600000,4610000,4620000,4630000,4640000,4650000,4660000,4670000,4680000,4690000,4700000,4710000,4720000,4730000,4740000,4750000,4760000,4770000,4780000,4790000,4800000,4810000,4820000,4830000,4840000,4850000,4860000,4870000,4880000,4890000,4900000,4910000,4920000,4930000,4940000,4950000,4960000,4970000,4980000,4990000,5000000,5010000,5020000,5030000,5040000,5050000,5060000,5070000,5080000,5090000,5100000,5110000,5120000,5130000,5140000,5150000,5160000,5170000,5180000,5190000,5200000,5210000,5220000,5230000,5240000,5250000,5260000,5270000,5280000,5290000,5300000,5310000,5320000,5330000,5340000,5350000,5360000,5370000,5380000,5390000,5400000,5410000,5420000,5430000,5440000,5450000,5460000,5470000,5480000,5490000,5500000,5510000,5520000,5530000,5540000,5550000,5560000,5570000,5580000,5590000,5600000,5610000,5620000,5630000,5640000,5650000,5660000,5670000,5680000,5690000,5700000,5710000,5720000,5730000,5740000,5750000,5760000,5770000,5780000,5790000,5800000,5810000,5820000,5830000,5840000,5850000,5860000,5870000,5880000,5890000,5900000,5910000,5920000,5930000,5940000,5950000,5960000,5970000,5980000,5990000,6000000,6010000,6020000,6030000,6040000,6050000,6060000,6070000,6080000,6090000,6100000,6110000,6120000,6130000,6140000,6150000,6160000,6170000,6180000,6190000,6200000,6210000,6220000,6230000,6240000,6250000,6260000,6270000,6280000,6290000,6300000,6310000,6320000,6330000,6340000,6350000,6360000,6370000,6380000,6390000,6400000,6410000,6420000,6430000,6440000,6450000,6460000,6470000,6480000,6490000,6500000,6510000,6520000,6530000,6540000,6550000,6560000,6570000,6580000,6590000,6600000,6610000,6620000,6630000,6640000,6650000,6660000,6670000,6680000,6690000,6700000,6710000,6720000,6730000,6740000,6750000,6760000,6770000,6780000,6790000,6800000,6810000,6820000,6830000,6840000,6850000,6860000,6870000,6880000,6890000,6900000,6910000,6920000,6930000,6940000,6950000,6960000,6970000,6980000,6990000,7000000,7010000,7020000,7030000,7040000,7050000,7060000,7070000,7080000,7090000,7100000,7110000,7120000,7130000,7140000,7150000,7160000,7170000,7180000,7190000,7200000,7210000,7220000,7230000,7240000,7250000,7260000,7270000,7280000,7290000,7300000,7310000,7320000,7330000,7340000,7350000,7360000,7370000,7380000,7390000,7400000,7410000,7420000,7430000,7440000,7450000,7460000,7470000,7480000,7490000,7500000,7510000,7520000,7530000,7540000,7550000,7560000,7570000,7580000,7590000,7600000,7610000,7620000,7630000,7640000,7650000,7660000,7670000,7680000,7690000,7700000,7710000,7720000,7730000,7740000,7750000,7760000,7770000,7780000,7790000,7800000,7810000,7820000,7830000,7840000,7850000,7860000,7870000,7880000,7890000,7900000,7910000,7920000,7930000,7940000,7950000,7960000,7970000,7980000,7990000,8000000,8010000,8020000,8030000,8040000,8050000,8060000,8070000,8080000,8090000,8100000,8110000,8120000,8130000,8140000,8150000,8160000,8170000,8180000,8190000,8200000,8210000,8220000,8230000,8240000,8250000,8260000,8270000,8280000,8290000,8300000,8310000,8320000,8330000,8340000,8350000,8360000,8370000,8380000,8390000,8400000,8410000,8420000,8430000,8440000,8450000,8460000,8470000,8480000,8490000,8500000,8510000,8520000,8530000,8540000,8550000,8560000,8570000,8580000,8590000,8600000,8610000,8620000,8630000,8640000,8650000,8660000,8670000,8680000,8690000,8700000,8710000,8720000,8730000,8740000,8750000,8760000,8770000,8780000,8790000,8800000,8810000,8820000,8830000,8840000,8850000,8860000,8870000,8880000,8890000,8900000,8910000,8920000,8930000,8940000,8950000,8960000,8970000,8980000,8990000,9000000,9010000,9020000,9030000,9040000,9050000,9060000,9070000,9080000,9090000,9100000,9110000,9120000,9130000,9140000,9150000,9160000,9170000,9180000,9190000,9200000,9210000,9220000,9230000,9240000,9250000,9260000,9270000,9280000,9290000,9300000,9310000,9320000,9330000,9340000,9350000,9360000,9370000,9380000,9390000,9400000,9410000,9420000,9430000,9440000,9450000,9460000,9470000,9480000,9490000,9500000,9510000,9520000,9530000,9540000,9550000,9560000,9570000,9580000,9590000,9600000,9610000,9620000,9630000,9640000,9650000,9660000,9670000,9680000,9690000,9700000,9710000,9720000,9730000,9740000,9750000,9760000,9770000,9780000,9790000,9800000,9810000,9820000,9830000,9840000,9850000,9860000,9870000,9880000,9890000,9900000,9910000,9920000,9930000,9940000,9950000,9960000,9970000,9980000,9990000,10000000,
0.0000,0.0658,0.1142,0.1595,0.2008,0.2384,0.2720,0.3025,0.3303,0.3548,0.3775,0.3994,0.4189,0.4362,0.4525,0.4680,0.4822,0.4957,0.5088,0.5208,0.5319,0.5428,0.5531,0.5630,0.5722,0.5815,0.5905,0.5987,0.6071,0.6150,0.6228,0.6304,0.6380,0.6451,0.6523,0.6594,0.6665,0.6737,0.6808,0.6874,0.6940,0.7007,0.7077,0.7145,0.7211,0.7278,0.7344,0.7408,0.7473,0.7540,0.7601,0.7664,0.7727,0.7791,0.7855,0.7920,0.7980,0.8042,0.8106,0.8167,0.8229,0.8291,0.8352,0.8413,0.8476,0.8538,0.8599,0.8662,0.8726,0.8785,0.8846,0.8908,0.8970,0.9031,0.9091,0.9152,0.9215,0.9278,0.9340,0.9403,0.9463,0.9526,0.9587,0.9648,0.9708,0.9768,0.9827,0.9889,0.9949,1.0012,1.0074,1.0137,1.0197,1.0259,1.0320,1.0384,1.0444,1.0506,1.0565,1.0628,1.0687,1.0748,1.0810,1.0873,1.0934,1.0994,1.1057,1.1117,1.1177,1.1240,1.1302,1.1363,1.1426,1.1487,1.1548,1.1608,1.1670,1.1731,1.1793,1.1855,1.1917,1.1981,1.2042,1.2102,1.2165,1.2227,1.2289,1.2352,1.2412,1.2476,1.2537,1.2599,1.2660,1.2726,1.2790,1.2853,1.2913,1.2971,1.3032,1.3094,1.3154,1.3217,1.3279,1.3339,1.3398,1.3463,1.3525,1.3587,1.3650,1.3714,1.3774,1.3835,1.3897,1.3957,1.4018,1.4083,1.4145,1.4206,1.4271,1.4333,1.4396,1.4457,1.4518,1.4581,1.4644,1.4706,1.4768,1.4829,1.4889,1.4951,1.5014,1.5075,1.5136,1.5199,1.5261,1.5322,1.5381,1.5442,1.5506,1.5571,1.5633,1.5695,1.5757,1.5821,1.5882,1.5945,1.6006,1.6069,1.6131,1.6193,1.6255,1.6316,1.6381,1.6444,1.6502,1.6564,1.6627,1.6688,1.6749,1.6814,1.6876,1.6937,1.6998,1.7059,1.7118,1.7182,1.7247,1.7307,1.7369,1.7431,1.7491,1.7555,1.7619,1.7681,1.7744,1.7808,1.7871,1.7933,1.7996,1.8061,1.8123,1.8186,1.8244,1.8307,1.8370,1.8428,1.8490,1.8551,1.8614,1.8675,1.8737,1.8799,1.8863,1.8927,1.8988,1.9051,1.9113,1.9177,1.9242,1.9303,1.9367,1.9427,1.9490,1.9552,1.9613,1.9673,1.9736,1.9799,1.9862,1.9924,1.9986,2.0050,2.0110,2.0173,2.0237,2.0297,2.0362,2.0425,2.0490,2.0553,2.0615,2.0677,2.0743,2.0806,2.0869,2.0927,2.0990,2.1053,2.1118,2.1180,2.1246,2.1310,2.1372,2.1435,2.1497,2.1559,2.1622,2.1687,2.1749,2.1811,2.1874,2.1933,2.1997,2.2058,2.2123,2.2187,2.2249,2.2311,2.2372,2.2435,2.2497,2.2562,2.2625,2.2685,2.2747,2.2809,2.2873,2.2936,2.3000,2.3063,2.3127,2.3191,2.3252,2.3315,2.3377,2.3440,2.3498,2.3560,2.3622,2.3684,2.3746,2.3810,2.3877,2.3942,2.4006,2.4067,2.4130,2.4193,2.4259,2.4320,2.4384,2.4446,2.4510,2.4576,2.4638,2.4700,2.4763,2.4824,2.4889,2.4952,2.5019,2.5080,2.5142,2.5203,2.5268,2.5327,2.5390,2.5453,2.5514,2.5577,2.5642,2.5706,2.5768,2.5831,2.5896,2.5960,2.6024,2.6087,2.6148,2.6212,2.6273,2.6337,2.6399,2.6462,2.6524,2.6590,2.6654,2.6718,2.6780,2.6842,2.6907,2.6970,2.7034,2.7095,2.7157,2.7218,2.7283,2.7347,2.7410,2.7473,2.7537,2.7603,2.7665,2.7730,2.7792,2.7855,2.7919,2.7981,2.8045,2.8107,2.8169,2.8229,2.8291,2.8358,2.8424,2.8486,2.8547,2.8609,2.8672,2.8738,2.8800,2.8864,2.8925,2.8989,2.9052,2.9116,2.9178,2.9240,2.9307,2.9369,2.9431,2.9493,2.9556,2.9619,2.9680,2.9744,2.9808,2.9873,2.9936,3.0000,3.0062,3.0123,3.0188,3.0250,3.0313,3.0376,3.0439,3.0505,3.0569,3.0631,3.0693,3.0755,3.0817,3.0879,3.0940,3.1003,3.1064,3.1126,3.1189,3.1254,3.1318,3.1380,3.1442,3.1505,3.1567,3.1630,3.1690,3.1753,3.1814,3.1879,3.1943,3.2007,3.2071,3.2134,3.2194,3.2257,3.2318,3.2380,3.2443,3.2503,3.2566,3.2630,3.2695,3.2756,3.2817,3.2878,3.2938,3.3002,3.3064,3.3128,3.3194,3.3259,3.3322,3.3383,3.3448,3.3510,3.3572,3.3634,3.3695,3.3759,3.3822,3.3885,3.3949,3.4012,3.4078,3.4140,3.4204,3.4268,3.4330,3.4396,3.4459,3.4524,3.4585,3.4647,3.4711,3.4776,3.4838,3.4901,3.4965,3.5027,3.5092,3.5156,3.5218,3.5281,3.5340,3.5405,3.5472,3.5535,3.5598,3.5663,3.5724,3.5787,3.5853,3.5916,3.5978,3.6044,3.6105,3.6168,3.6232,3.6295,3.6360,3.6425,3.6488,3.6552,3.6619,3.6682,3.6747,3.6811,3.6876,3.6939,3.7002,3.7064,3.7126,3.7191,3.7252,3.7317,3.7381,3.7441,3.7502,3.7568,3.7629,3.7695,3.7759,3.7823,3.7887,3.7950,3.8014,3.8078,3.8141,3.8205,3.8268,3.8332,3.8396,3.8458,3.8519,3.8585,3.8648,3.8713,3.8775,3.8840,3.8903,3.8967,3.9030,3.9093,3.9157,3.9221,3.9286,3.9347,3.9409,3.9471,3.9535,3.9596,3.9661,3.9725,3.9786,3.9850,3.9913,3.9977,4.0042,4.0108,4.0169,4.0232,4.0298,4.0363,4.0426,4.0490,4.0554,4.0617,4.0682,4.0744,4.0808,4.0873,4.0936,4.0998,4.1062,4.1126,4.1190,4.1251,4.1314,4.1376,4.1439,4.1501,4.1564,4.1628,4.1691,4.1754,4.1820,4.1885,4.1947,4.2009,4.2073,4.2137,4.2200,4.2263,4.2327,4.2391,4.2452,4.2514,4.2579,4.2644,4.2709,4.2769,4.2832,4.2893,4.2959,4.3025,4.3089,4.3152,4.3217,4.3282,4.3344,4.3408,4.3471,4.3537,4.3600,4.3665,4.3727,4.3792,4.3856,4.3921,4.3988,4.4054,4.4118,4.4186,4.4250,4.4313,4.4377,4.4442,4.4505,4.4568,4.4631,4.4694,4.4759,4.4821,4.4886,4.4950,4.5016,4.5078,4.5141,4.5206,4.5270,4.5336,4.5401,4.5467,4.5529,4.5594,4.5658,4.5721,4.5786,4.5849,4.5916,4.5980,4.6040,4.6102,4.6167,4.6232,4.6294,4.6359,4.6422,4.6486,4.6550,4.6612,4.6674,4.6738,4.6802,4.6863,4.6929,4.6991,4.7058,4.7124,4.7187,4.7251,4.7314,4.7377,4.7441,4.7504,4.7568,4.7633,4.7695,4.7754,4.7817,4.7879,4.7943,4.8005,4.8069,4.8135,4.8197,4.8260,4.8326,4.8392,4.8453,4.8517,4.8580,4.8642,4.8707,4.8772,4.8837,4.8900,4.8966,4.9030,4.9092,4.9156,4.9219,4.9283,4.9349,4.9414,4.9478,4.9540,4.9602,4.9668,4.9734,4.9799,4.9861,4.9925,4.9987,5.0050,5.0113,5.0177,5.0241,5.0306,5.0372,5.0435,5.0500,5.0566,5.0628,5.0691,5.0753,5.0818,5.0880,5.0945,5.1008,5.1070,5.1136,5.1200,5.1264,5.1327,5.1394,5.1456,5.1520,5.1584,5.1646,5.1709,5.1775,5.1838,5.1903,5.1971,5.2033,5.2096,5.2159,5.2223,5.2289,5.2349,5.2410,5.2475,5.2539,5.2601,5.2667,5.2734,5.2797,5.2860,5.2927,5.2992,5.3057,5.3121,5.3184,5.3251,5.3314,5.3382,5.3446,5.3513,5.3575,5.3640,5.3702,5.3768,5.3831,5.3893,5.3957,5.4023,5.4089,5.4151,5.4216,5.4277,5.4336,5.4404,5.4466,5.4529,5.4591,5.4655,5.4718,5.4782,5.4845,5.4907,5.4970,5.5033,5.5095,5.5162,5.5228,5.5292,5.5356,5.5423,5.5489,5.5553,5.5619,5.5681,5.5746,5.5812,5.5878,5.5940,5.6004,5.6071,5.6135,5.6200,5.6264,5.6329,5.6391,5.6456,5.6523,5.6587,5.6649,5.6714,5.6779,5.6843,5.6907,5.6963,5.7026,5.7091,5.7154,5.7216,5.7281,5.7344,5.7410,5.7476,5.7541,5.7606,5.7670,5.7735,5.7799,5.7863,5.7927,5.7992,5.8056,5.8117,5.8183,5.8246,5.8309,5.8375,5.8438,5.8500,5.8562,5.8629,5.8692,5.8759,5.8822,5.8884,5.8948,5.9008,5.9072,5.9136,5.9203,5.9267,5.9331,5.9392,5.9456,5.9518,5.9584,5.9651,5.9716,5.9781,5.9846,5.9910,5.9975,6.0041,6.0102,6.0167,6.0232,6.0296,6.0358,6.0421,6.0485,6.0552,6.0617,6.0680,6.0746,6.0811,6.0876,6.0942,6.1006,6.1071,6.1132,6.1197,6.1258,6.1323,6.1387,6.1451,6.1514,6.1578,6.1639,6.1706,6.1769,6.1835,6.1898,6.1963,6.2028,6.2092,6.2156,6.2218,6.2283,6.2350,6.2414,6.2480,6.2546,6.2610,6.2676,6.2739,6.2801,6.2865,6.2931,6.2996,6.3060,6.3126,6.3188,6.3254,6.3318,6.3381,6.3448,6.3512,6.3580,6.3643,6.3709,6.3773,6.3836,6.3897,6.3960,6.4026,6.4090,6.4154,6.4218,6.4285,6.4348,6.4411,6.4476,6.4539,6.4604,6.4669,6.4737,6.4798,6.4863,6.4926,6.4992,6.5055,6.5118,6.5183,6.5247,6.5310,6.5375,6.5438,6.5504,6.5568,6.5630,6.5695,6.5759,6.5824,6.5889,6.5956,6.6021,6.6086,6.6150,6.6214,6.6275,6.6341,6.6404,6.6466,6.6533,6.6600,6.6666,6.6731,6.6796,6.6862,6.6922,6.6986,6.7049,6.7111,6.7177,6.7237,6.7300,6.7362,6.7427,6.7493,6.7558,6.7622,6.7688,
