Gamma,0.000000,0.050000,0.100000,0.150000,0.200000,0.250000,0.300000,0.350000,0.400000,0.450000,0.500000,0.550000,0.600000,0.650000,0.700000,0.750000,0.800000,0.850000,0.900000,0.950000,1.000000,
.\result_dist_1_th_0.txt,1.0000,0.9528,0.9528,0.9408,0.9387,0.9369,0.9345,0.9292,0.9188,0.9023,0.8844,0.8616,0.8354,0.7950,0.7224,0.6099,0.4570,0.2854,0.1358,0.0443,0.0077,
.\result_dist_1_th_1.txt,1.0000,0.9340,0.9340,0.9121,0.9076,0.9056,0.9034,0.8986,0.8892,0.8742,0.8571,0.8384,0.8191,0.7914,0.7507,0.6803,0.5692,0.4135,0.2486,0.0974,0.0192,
.\result_dist_1_th_2.txt,1.0000,0.7565,0.7565,0.6941,0.6739,0.6671,0.6636,0.6608,0.6584,0.6540,0.6459,0.6348,0.6230,0.6099,0.5922,0.5678,0.5294,0.4749,0.3973,0.2955,0.1395,
.\result_dist_1_th_3.txt,1.0000,0.5036,0.5036,0.4299,0.3957,0.3822,0.3764,0.3735,0.3710,0.3694,0.3668,0.3651,0.3610,0.3574,0.3534,0.3477,0.3365,0.3153,0.2842,0.2279,0.1307,
