Gamma,0.000000,0.050000,0.100000,0.150000,0.200000,0.250000,0.300000,0.350000,0.400000,0.450000,0.500000,0.550000,0.600000,0.650000,0.700000,0.750000,0.800000,0.850000,0.900000,0.950000,1.000000,
.\result_dist_3_th_0.txt,1.0000,0.9920,0.9920,0.9901,0.9899,0.9887,0.9872,0.9828,0.9731,0.9550,0.9342,0.9133,0.8830,0.8398,0.7675,0.6515,0.4887,0.3052,0.1455,0.0458,0.0075,
.\result_dist_3_th_1.txt,1.0000,0.9903,0.9903,0.9876,0.9867,0.9857,0.9840,0.9804,0.9713,0.9546,0.9350,0.9161,0.8930,0.8669,0.8230,0.7531,0.6311,0.4601,0.2733,0.1107,0.0213,
.\result_dist_3_th_2.txt,1.0000,0.9639,0.9639,0.9583,0.9558,0.9551,0.9542,0.9533,0.9517,0.9478,0.9387,0.9266,0.9155,0.8999,0.8784,0.8494,0.8088,0.7439,0.6451,0.4822,0.2335,
.\result_dist_3_th_3.txt,1.0000,0.7387,0.7387,0.7090,0.6960,0.6899,0.6877,0.6854,0.6838,0.6823,0.6804,0.6772,0.6737,0.6699,0.6659,0.6588,0.6440,0.6177,0.5659,0.4683,0.2710,
